Date,Consommation,Date,Jour,Mois,Année,CO2_moy,CO2
2014-01-09,1540116.0,2014-01-09,9,1,2014,48.291666666666664,74.0
2014-01-10,1575932.0,2014-01-10,10,1,2014,55.854166666666664,88.0
2014-01-11,1438512.0,2014-01-11,11,1,2014,43.6875,62.0
2014-01-12,1415405.0,2014-01-12,12,1,2014,27.708333333333332,39.0
2014-01-13,1592815.0,2014-01-13,13,1,2014,50.166666666666664,79.0
2014-01-14,1662103.0,2014-01-14,14,1,2014,67.3125,111.0
2014-01-15,1705208.0,2014-01-15,15,1,2014,62.958333333333336,107.0
2014-01-16,1654108.0,2014-01-16,16,1,2014,52.333333333333336,86.0
2014-01-17,1617737.0,2014-01-17,17,1,2014,43.208333333333336,69.0
2014-01-18,1484755.0,2014-01-18,18,1,2014,35.895833333333336,53.0
2014-01-19,1414738.0,2014-01-19,19,1,2014,44.479166666666664,62.0
2014-01-20,1660827.0,2014-01-20,20,1,2014,63.791666666666664,105.0
2014-01-21,1735139.0,2014-01-21,21,1,2014,54.0625,93.0
2014-01-22,1751907.0,2014-01-22,22,1,2014,48.625,85.0
2014-01-23,1729143.0,2014-01-23,23,1,2014,42.708333333333336,73.0
2014-01-24,1699801.0,2014-01-24,24,1,2014,43.166666666666664,73.0
2014-01-25,1544577.0,2014-01-25,25,1,2014,26.125,40.0
2014-01-26,1452949.0,2014-01-26,26,1,2014,25.729166666666668,37.0
2014-01-27,1679787.0,2014-01-27,27,1,2014,35.229166666666664,59.0
2014-01-28,1757115.0,2014-01-28,28,1,2014,46.333333333333336,81.0
2014-01-29,1761896.0,2014-01-29,29,1,2014,49.5625,87.0
2014-01-30,1734179.0,2014-01-30,30,1,2014,50.833333333333336,88.0
2014-01-31,1747011.0,2014-01-31,31,1,2014,44.979166666666664,78.0
2014-02-01,1576001.0,2014-02-01,1,2,2014,26.3125,41.0
2014-02-02,1507743.0,2014-02-02,2,2,2014,26.895833333333332,40.0
2014-02-03,1686066.0,2014-02-03,3,2,2014,43.395833333333336,73.0
2014-02-04,1688714.0,2014-02-04,4,2,2014,46.104166666666664,77.0
2014-02-05,1717158.0,2014-02-05,5,2,2014,48.8125,83.0
2014-02-06,1692799.0,2014-02-06,6,2,2014,46.020833333333336,77.0
2014-02-07,1611754.0,2014-02-07,7,2,2014,42.0,67.0
2014-02-08,1519921.0,2014-02-08,8,2,2014,26.5625,40.0
2014-02-09,1472127.0,2014-02-09,9,2,2014,28.0625,41.0
2014-02-10,1629992.0,2014-02-10,10,2,2014,46.729166666666664,76.0
2014-02-11,1694961.0,2014-02-11,11,2,2014,45.666666666666664,77.0
2014-02-12,1700359.0,2014-02-12,12,2,2014,43.6875,74.0
2014-02-13,1688285.0,2014-02-13,13,2,2014,41.75,70.0
2014-02-14,1661136.0,2014-02-14,14,2,2014,46.645833333333336,77.0
2014-02-15,1443516.0,2014-02-15,15,2,2014,34.520833333333336,49.0
2014-02-16,1390099.0,2014-02-16,16,2,2014,33.729166666666664,46.0
2014-02-17,1562923.0,2014-02-17,17,2,2014,41.354166666666664,64.0
2014-02-18,1619814.0,2014-02-18,18,2,2014,50.041666666666664,81.0
2014-02-19,1591281.0,2014-02-19,19,2,2014,49.541666666666664,78.0
2014-02-20,1562406.0,2014-02-20,20,2,2014,37.4375,58.0
2014-02-21,1565860.0,2014-02-21,21,2,2014,33.041666666666664,51.0
2014-02-22,1456826.0,2014-02-22,22,2,2014,33.5,48.0
2014-02-23,1337068.0,2014-02-23,23,2,2014,33.625,44.0
2014-02-24,1493503.0,2014-02-24,24,2,2014,34.270833333333336,51.0
2014-02-25,1551784.0,2014-02-25,25,2,2014,39.458333333333336,61.0
2014-02-26,1572298.0,2014-02-26,26,2,2014,55.666666666666664,87.0
2014-02-27,1640848.0,2014-02-27,27,2,2014,51.625,84.0
2014-02-28,1642837.0,2014-02-28,28,2,2014,58.729166666666664,96.0
2014-03-01,1499298.0,2014-03-01,1,3,2014,55.270833333333336,82.0
2014-03-02,1423165.0,2014-03-02,2,3,2014,44.75,63.0
2014-03-03,1602903.0,2014-03-03,3,3,2014,57.979166666666664,92.0
2014-03-04,1611989.0,2014-03-04,4,3,2014,67.52083333333333,108.0
2014-03-05,1555521.0,2014-03-05,5,3,2014,67.39583333333333,104.0
2014-03-06,1544044.0,2014-03-06,6,3,2014,60.333333333333336,93.0
2014-03-07,1504819.0,2014-03-07,7,3,2014,50.979166666666664,76.0
2014-03-08,1307948.0,2014-03-08,8,3,2014,36.541666666666664,47.0
2014-03-09,1188483.0,2014-03-09,9,3,2014,36.875,43.0
2014-03-10,1362537.0,2014-03-10,10,3,2014,53.75,73.0
2014-03-11,1401060.0,2014-03-11,11,3,2014,48.916666666666664,68.0
2014-03-12,1400695.0,2014-03-12,12,3,2014,52.4375,73.0
2014-03-13,1395209.0,2014-03-13,13,3,2014,51.4375,71.0
2014-03-14,1365652.0,2014-03-14,14,3,2014,41.979166666666664,57.0
2014-03-15,1250292.0,2014-03-15,15,3,2014,30.895833333333332,38.0
2014-03-16,1157816.0,2014-03-16,16,3,2014,32.229166666666664,37.0
2014-03-17,1330848.0,2014-03-17,17,3,2014,48.645833333333336,64.0
2014-03-18,1388311.0,2014-03-18,18,3,2014,48.4375,67.0
2014-03-19,1364563.0,2014-03-19,19,3,2014,42.916666666666664,58.0
2014-03-20,1342195.0,2014-03-20,20,3,2014,32.145833333333336,43.0
2014-03-21,1325302.0,2014-03-21,21,3,2014,30.208333333333332,40.0
2014-03-22,1265725.0,2014-03-22,22,3,2014,29.75,37.0
2014-03-23,1273951.0,2014-03-23,23,3,2014,32.020833333333336,40.0
2014-03-24,1464778.0,2014-03-24,24,3,2014,59.083333333333336,86.0
2014-03-25,1500748.0,2014-03-25,25,3,2014,71.77083333333333,107.0
2014-03-26,1493672.0,2014-03-26,26,3,2014,74.39583333333333,111.0
2014-03-27,1497807.0,2014-03-27,27,3,2014,81.25,121.0
2014-03-28,1449388.0,2014-03-28,28,3,2014,68.33333333333333,99.0
2014-03-29,1241009.0,2014-03-29,29,3,2014,34.3125,42.0
2014-03-30,1107239.0,2014-03-30,30,3,2014,33.170212765957444,36.0
2014-03-31,1280060.0,2014-03-31,31,3,2014,55.854166666666664,71.0
2014-04-01,1278647.0,2014-04-01,1,4,2014,53.875,68.0
2014-04-02,1265754.0,2014-04-02,2,4,2014,57.583333333333336,72.0
2014-04-03,1288278.0,2014-04-03,3,4,2014,64.22916666666667,82.0
2014-04-04,1287996.0,2014-04-04,4,4,2014,59.229166666666664,76.0
2014-04-05,1146427.0,2014-04-05,5,4,2014,33.354166666666664,38.0
2014-04-06,1045915.0,2014-04-06,6,4,2014,26.875,28.0
2014-04-07,1203239.0,2014-04-07,7,4,2014,40.395833333333336,48.0
2014-04-08,1254635.0,2014-04-08,8,4,2014,41.395833333333336,51.0
2014-04-09,1280476.0,2014-04-09,9,4,2014,46.395833333333336,59.0
2014-04-10,1261084.0,2014-04-10,10,4,2014,46.708333333333336,58.0
2014-04-11,1229607.0,2014-04-11,11,4,2014,42.0625,51.0
2014-04-12,1095670.0,2014-04-12,12,4,2014,20.833333333333332,22.0
2014-04-13,1029993.0,2014-04-13,13,4,2014,21.979166666666668,22.0
2014-04-14,1214887.0,2014-04-14,14,4,2014,29.416666666666668,35.0
2014-04-15,1259898.0,2014-04-15,15,4,2014,42.604166666666664,53.0
2014-04-16,1274499.0,2014-04-16,16,4,2014,48.604166666666664,61.0
2014-04-17,1261899.0,2014-04-17,17,4,2014,44.479166666666664,56.0
2014-04-18,1235861.0,2014-04-18,18,4,2014,19.208333333333332,23.0
2014-04-19,1148545.0,2014-04-19,19,4,2014,25.3125,29.0
2014-04-20,1078574.0,2014-04-20,20,4,2014,23.895833333333332,25.0
2014-04-21,1079185.0,2014-04-21,21,4,2014,21.5625,23.0
2014-04-22,1239143.0,2014-04-22,22,4,2014,43.4375,53.0
2014-04-23,1243834.0,2014-04-23,23,4,2014,50.5625,62.0
2014-04-24,1230447.0,2014-04-24,24,4,2014,53.854166666666664,66.0
2014-04-25,1224681.0,2014-04-25,25,4,2014,35.520833333333336,43.0
2014-04-26,1113223.0,2014-04-26,26,4,2014,22.8125,25.0
2014-04-27,1070453.0,2014-04-27,27,4,2014,22.520833333333332,24.0
2014-04-28,1243393.0,2014-04-28,28,4,2014,37.9375,47.0
2014-04-29,1268699.0,2014-04-29,29,4,2014,43.875,55.0
2014-04-30,1242892.0,2014-04-30,30,4,2014,34.0,42.0
2014-05-01,1032663.0,2014-05-01,1,5,2014,22.875,23.0
2014-05-02,1150865.0,2014-05-02,2,5,2014,20.1875,23.0
2014-05-03,1102354.0,2014-05-03,3,5,2014,20.479166666666668,22.0
2014-05-04,1037573.0,2014-05-04,4,5,2014,22.604166666666668,23.0
2014-05-05,1177756.0,2014-05-05,5,5,2014,34.270833333333336,40.0
2014-05-06,1187963.0,2014-05-06,6,5,2014,28.833333333333332,34.0
2014-05-07,1189747.0,2014-05-07,7,5,2014,27.5625,32.0
2014-05-08,1044643.0,2014-05-08,8,5,2014,21.395833333333332,22.0
2014-05-09,1102485.0,2014-05-09,9,5,2014,20.125,22.0
2014-05-10,1039271.0,2014-05-10,10,5,2014,21.145833333333332,21.0
2014-05-11,995839.0,2014-05-11,11,5,2014,24.166666666666668,24.0
2014-05-12,1199807.0,2014-05-12,12,5,2014,25.291666666666668,30.0
2014-05-13,1242724.0,2014-05-13,13,5,2014,45.0,55.0
2014-05-14,1234423.0,2014-05-14,14,5,2014,37.6875,46.0
2014-05-15,1218823.0,2014-05-15,15,5,2014,42.1875,51.0
2014-05-16,1195281.0,2014-05-16,16,5,2014,21.6875,25.0
2014-05-17,1036620.0,2014-05-17,17,5,2014,21.708333333333332,22.0
2014-05-18,948213.0,2014-05-18,18,5,2014,23.1875,21.0
2014-05-19,1121131.0,2014-05-19,19,5,2014,35.791666666666664,40.0
2014-05-20,1151965.0,2014-05-20,20,5,2014,49.6875,57.0
2014-05-21,1169964.0,2014-05-21,21,5,2014,48.041666666666664,56.0
2014-05-22,1163479.0,2014-05-22,22,5,2014,34.645833333333336,40.0
2014-05-23,1156323.0,2014-05-23,23,5,2014,38.208333333333336,44.0
2014-05-24,1031316.0,2014-05-24,24,5,2014,28.854166666666668,29.0
2014-05-25,962180.0,2014-05-25,25,5,2014,24.395833333333332,23.0
2014-05-26,1150470.0,2014-05-26,26,5,2014,39.9375,45.0
2014-05-27,1189106.0,2014-05-27,27,5,2014,42.270833333333336,50.0
2014-05-28,1186381.0,2014-05-28,28,5,2014,36.833333333333336,43.0
2014-05-29,1012649.0,2014-05-29,29,5,2014,22.333333333333332,22.0
2014-05-30,1063155.0,2014-05-30,30,5,2014,22.979166666666668,24.0
2014-05-31,989296.0,2014-05-31,31,5,2014,22.854166666666668,22.0
2014-06-01,931104.0,2014-06-01,1,6,2014,22.6875,21.0
2014-06-02,1112742.0,2014-06-02,2,6,2014,25.75,28.0
2014-06-03,1145429.0,2014-06-03,3,6,2014,27.520833333333332,31.0
2014-06-04,1164588.0,2014-06-04,4,6,2014,27.5,32.0
2014-06-05,1157903.0,2014-06-05,5,6,2014,19.354166666666668,22.0
2014-06-06,1142848.0,2014-06-06,6,6,2014,18.479166666666668,21.0
2014-06-07,1000671.0,2014-06-07,7,6,2014,20.354166666666668,20.0
2014-06-08,917187.0,2014-06-08,8,6,2014,22.625,20.0
2014-06-09,963028.0,2014-06-09,9,6,2014,20.541666666666668,19.0
2014-06-10,1134391.0,2014-06-10,10,6,2014,34.416666666666664,39.0
2014-06-11,1147851.0,2014-06-11,11,6,2014,38.375,44.0
2014-06-12,1160823.0,2014-06-12,12,6,2014,38.25,44.0
2014-06-13,1149722.0,2014-06-13,13,6,2014,22.041666666666668,25.0
2014-06-14,995501.0,2014-06-14,14,6,2014,25.625,25.0
2014-06-15,912426.0,2014-06-15,15,6,2014,22.270833333333332,20.0
2014-06-16,1100381.0,2014-06-16,16,6,2014,22.895833333333332,25.0
2014-06-17,1136290.0,2014-06-17,17,6,2014,34.708333333333336,39.0
2014-06-18,1137861.0,2014-06-18,18,6,2014,32.9375,37.0
2014-06-19,1144995.0,2014-06-19,19,6,2014,25.833333333333332,29.0
2014-06-20,1136176.0,2014-06-20,20,6,2014,18.979166666666668,21.0
2014-06-21,1004163.0,2014-06-21,21,6,2014,19.5625,19.0
2014-06-22,933877.0,2014-06-22,22,6,2014,22.0,20.0
2014-06-23,1123065.0,2014-06-23,23,6,2014,41.875,47.0
2014-06-24,1156935.0,2014-06-24,24,6,2014,46.916666666666664,54.0
2014-06-25,1153323.0,2014-06-25,25,6,2014,45.375,52.0
2014-06-26,1154359.0,2014-06-26,26,6,2014,43.604166666666664,50.0
2014-06-27,1141554.0,2014-06-27,27,6,2014,48.9375,55.0
2014-06-28,1006011.0,2014-06-28,28,6,2014,20.604166666666668,20.0
2014-06-29,924062.0,2014-06-29,29,6,2014,21.833333333333332,20.0
2014-06-30,1097629.0,2014-06-30,30,6,2014,28.604166666666668,31.0
2014-07-01,1140349.0,2014-07-01,1,7,2014,36.625,41.0
2014-07-02,1146573.0,2014-07-02,2,7,2014,39.145833333333336,44.0
2014-07-03,1164165.0,2014-07-03,3,7,2014,34.791666666666664,40.0
2014-07-04,1147208.0,2014-07-04,4,7,2014,33.895833333333336,38.0
2014-07-05,1005722.0,2014-07-05,5,7,2014,21.375,21.0
2014-07-06,931615.0,2014-07-06,6,7,2014,22.75,21.0
2014-07-07,1102252.0,2014-07-07,7,7,2014,21.520833333333332,23.0
2014-07-08,1139949.0,2014-07-08,8,7,2014,20.5,23.0
2014-07-09,1151060.0,2014-07-09,9,7,2014,20.333333333333332,23.0
2014-07-10,1164210.0,2014-07-10,10,7,2014,19.5,22.0
2014-07-11,1148244.0,2014-07-11,11,7,2014,19.875,22.0
2014-07-12,1004638.0,2014-07-12,12,7,2014,22.291666666666668,22.0
2014-07-13,927368.0,2014-07-13,13,7,2014,23.25,21.0
2014-07-14,938312.0,2014-07-14,14,7,2014,22.041666666666668,20.0
2014-07-15,1122215.0,2014-07-15,15,7,2014,19.479166666666668,21.0
2014-07-16,1162969.0,2014-07-16,16,7,2014,20.583333333333332,23.0
2014-07-17,1184123.0,2014-07-17,17,7,2014,21.604166666666668,25.0
2014-07-18,1179690.0,2014-07-18,18,7,2014,20.75,24.0
2014-07-19,1028327.0,2014-07-19,19,7,2014,20.4375,21.0
2014-07-20,932266.0,2014-07-20,20,7,2014,21.375,19.0
2014-07-21,1103176.0,2014-07-21,21,7,2014,25.25,27.0
2014-07-22,1144934.0,2014-07-22,22,7,2014,27.9375,31.0
2014-07-23,1158206.0,2014-07-23,23,7,2014,28.041666666666668,32.0
2014-07-24,1165382.0,2014-07-24,24,7,2014,28.125,32.0
2014-07-25,1128944.0,2014-07-25,25,7,2014,26.0625,29.0
2014-07-26,990403.0,2014-07-26,26,7,2014,20.5,20.0
2014-07-27,922947.0,2014-07-27,27,7,2014,21.583333333333332,19.0
2014-07-28,1073647.0,2014-07-28,28,7,2014,19.229166666666668,20.0
2014-07-29,1092961.0,2014-07-29,29,7,2014,19.229166666666668,21.0
2014-07-30,1095529.0,2014-07-30,30,7,2014,21.5625,23.0
2014-07-31,1093781.0,2014-07-31,31,7,2014,21.666666666666668,23.0
2014-08-01,1069561.0,2014-08-01,1,8,2014,22.791666666666668,24.0
2014-08-02,949798.0,2014-08-02,2,8,2014,21.520833333333332,20.0
2014-08-03,876484.0,2014-08-03,3,8,2014,23.166666666666668,20.0
2014-08-04,993642.0,2014-08-04,4,8,2014,23.541666666666668,23.0
2014-08-05,1013915.0,2014-08-05,5,8,2014,24.354166666666668,24.0
2014-08-06,1019943.0,2014-08-06,6,8,2014,23.354166666666668,23.0
2014-08-07,1024979.0,2014-08-07,7,8,2014,20.395833333333332,20.0
2014-08-08,1022557.0,2014-08-08,8,8,2014,20.4375,20.0
2014-08-09,921054.0,2014-08-09,9,8,2014,22.979166666666668,21.0
2014-08-10,871019.0,2014-08-10,10,8,2014,24.958333333333332,21.0
2014-08-11,972251.0,2014-08-11,11,8,2014,22.333333333333332,21.0
2014-08-12,986077.0,2014-08-12,12,8,2014,22.145833333333332,21.0
2014-08-13,986778.0,2014-08-13,13,8,2014,22.041666666666668,21.0
2014-08-14,979571.0,2014-08-14,14,8,2014,22.583333333333332,22.0
2014-08-15,891908.0,2014-08-15,15,8,2014,23.895833333333332,21.0
2014-08-16,892462.0,2014-08-16,16,8,2014,24.125,21.0
2014-08-17,856452.0,2014-08-17,17,8,2014,28.375,24.0
2014-08-18,988908.0,2014-08-18,18,8,2014,22.333333333333332,22.0
2014-08-19,1020640.0,2014-08-19,19,8,2014,21.25,21.0
2014-08-20,1028575.0,2014-08-20,20,8,2014,21.583333333333332,22.0
2014-08-21,1036473.0,2014-08-21,21,8,2014,20.708333333333332,21.0
2014-08-22,1040670.0,2014-08-22,22,8,2014,20.833333333333332,21.0
2014-08-23,949411.0,2014-08-23,23,8,2014,23.166666666666668,21.0
2014-08-24,894415.0,2014-08-24,24,8,2014,24.375,21.0
2014-08-25,1075697.0,2014-08-25,25,8,2014,21.458333333333332,23.0
2014-08-26,1121156.0,2014-08-26,26,8,2014,28.708333333333332,32.0
2014-08-27,1119755.0,2014-08-27,27,8,2014,37.729166666666664,42.0
2014-08-28,1127528.0,2014-08-28,28,8,2014,34.291666666666664,38.0
2014-08-29,1113073.0,2014-08-29,29,8,2014,34.604166666666664,38.0
2014-08-30,985369.0,2014-08-30,30,8,2014,22.6875,22.0
2014-08-31,919301.0,2014-08-31,31,8,2014,22.958333333333332,21.0
2014-09-01,1099393.0,2014-09-01,1,9,2014,34.541666666666664,37.0
2014-09-02,1140603.0,2014-09-02,2,9,2014,38.25,43.0
2014-09-03,1145318.0,2014-09-03,3,9,2014,33.1875,38.0
2014-09-04,1153846.0,2014-09-04,4,9,2014,35.666666666666664,41.0
2014-09-05,1145760.0,2014-09-05,5,9,2014,35.958333333333336,41.0
2014-09-06,1007249.0,2014-09-06,6,9,2014,23.541666666666668,23.0
2014-09-07,939485.0,2014-09-07,7,9,2014,22.625,21.0
2014-09-08,1130637.0,2014-09-08,8,9,2014,26.3125,29.0
2014-09-09,1160323.0,2014-09-09,9,9,2014,36.145833333333336,41.0
2014-09-10,1161796.0,2014-09-10,10,9,2014,38.083333333333336,44.0
2014-09-11,1159858.0,2014-09-11,11,9,2014,40.708333333333336,47.0
2014-09-12,1139565.0,2014-09-12,12,9,2014,38.166666666666664,43.0
2014-09-13,1003932.0,2014-09-13,13,9,2014,21.5,21.0
2014-09-14,934610.0,2014-09-14,14,9,2014,22.666666666666668,21.0
2014-09-15,1124764.0,2014-09-15,15,9,2014,38.291666666666664,43.0
2014-09-16,1156451.0,2014-09-16,16,9,2014,51.145833333333336,59.0
2014-09-17,1162815.0,2014-09-17,17,9,2014,40.791666666666664,47.0
2014-09-18,1162637.0,2014-09-18,18,9,2014,37.645833333333336,43.0
2014-09-19,1152834.0,2014-09-19,19,9,2014,39.0625,45.0
2014-09-20,1010369.0,2014-09-20,20,9,2014,34.145833333333336,34.0
2014-09-21,936471.0,2014-09-21,21,9,2014,30.875,28.0
2014-09-22,1111589.0,2014-09-22,22,9,2014,51.0625,56.0
2014-09-23,1151769.0,2014-09-23,23,9,2014,57.229166666666664,65.0
2014-09-24,1171054.0,2014-09-24,24,9,2014,59.645833333333336,69.0
2014-09-25,1167067.0,2014-09-25,25,9,2014,59.5,69.0
2014-09-26,1152109.0,2014-09-26,26,9,2014,51.291666666666664,59.0
2014-09-27,1012600.0,2014-09-27,27,9,2014,24.041666666666668,24.0
2014-09-28,942395.0,2014-09-28,28,9,2014,23.25,21.0
2014-09-29,1135413.0,2014-09-29,29,9,2014,57.875,65.0
2014-09-30,1166378.0,2014-09-30,30,9,2014,61.625,71.0
2014-10-01,1167683.0,2014-10-01,1,10,2014,58.041666666666664,67.0
2014-10-02,1165204.0,2014-10-02,2,10,2014,56.25,65.0
2014-10-03,1149838.0,2014-10-03,3,10,2014,51.270833333333336,58.0
2014-10-04,1012545.0,2014-10-04,4,10,2014,37.145833333333336,37.0
2014-10-05,959809.0,2014-10-05,5,10,2014,30.104166666666668,28.0
2014-10-06,1169801.0,2014-10-06,6,10,2014,52.3125,61.0
2014-10-07,1205924.0,2014-10-07,7,10,2014,59.395833333333336,71.0
2014-10-08,1216683.0,2014-10-08,8,10,2014,63.854166666666664,77.0
2014-10-09,1202506.0,2014-10-09,9,10,2014,68.0625,81.0
2014-10-10,1184700.0,2014-10-10,10,10,2014,67.0625,79.0
2014-10-11,1046677.0,2014-10-11,11,10,2014,54.770833333333336,57.0
2014-10-12,1001329.0,2014-10-12,12,10,2014,32.9375,32.0
2014-10-13,1173669.0,2014-10-13,13,10,2014,44.020833333333336,51.0
2014-10-14,1208084.0,2014-10-14,14,10,2014,59.291666666666664,71.0
2014-10-15,1220398.0,2014-10-15,15,10,2014,55.854166666666664,68.0
2014-10-16,1218755.0,2014-10-16,16,10,2014,49.0,59.0
2014-10-17,1191926.0,2014-10-17,17,10,2014,39.541666666666664,47.0
2014-10-18,1041583.0,2014-10-18,18,10,2014,25.020833333333332,26.0
2014-10-19,959272.0,2014-10-19,19,10,2014,25.208333333333332,24.0
2014-10-20,1148282.0,2014-10-20,20,10,2014,34.583333333333336,39.0
2014-10-21,1211093.0,2014-10-21,21,10,2014,33.541666666666664,40.0
2014-10-22,1255371.0,2014-10-22,22,10,2014,54.479166666666664,68.0
2014-10-23,1282302.0,2014-10-23,23,10,2014,80.3125,102.0
2014-10-24,1267650.0,2014-10-24,24,10,2014,63.208333333333336,80.0
2014-10-25,1116675.0,2014-10-25,25,10,2014,52.020833333333336,58.0
2014-10-26,1046025.0,2014-10-26,26,10,2014,37.958333333333336,39.0
2014-10-27,1231666.0,2014-10-27,27,10,2014,59.5625,73.0
2014-10-28,1281365.0,2014-10-28,28,10,2014,65.875,84.0
2014-10-29,1278002.0,2014-10-29,29,10,2014,70.41666666666667,89.0
2014-10-30,1258547.0,2014-10-30,30,10,2014,68.58333333333333,86.0
2014-10-31,1226692.0,2014-10-31,31,10,2014,54.1875,66.0
2014-11-01,1072856.0,2014-11-01,1,11,2014,33.333333333333336,35.0
2014-11-02,1049025.0,2014-11-02,2,11,2014,35.270833333333336,36.0
2014-11-03,1269623.0,2014-11-03,3,11,2014,64.6875,82.0
2014-11-04,1339840.0,2014-11-04,4,11,2014,91.97916666666667,123.0
2014-11-05,1407515.0,2014-11-05,5,11,2014,76.6875,107.0
2014-11-06,1449984.0,2014-11-06,6,11,2014,71.64583333333333,103.0
2014-11-07,1435970.0,2014-11-07,7,11,2014,58.833333333333336,84.0
2014-11-08,1274535.0,2014-11-08,8,11,2014,42.791666666666664,54.0
2014-11-09,1209443.0,2014-11-09,9,11,2014,39.458333333333336,47.0
2014-11-10,1325969.0,2014-11-10,10,11,2014,48.833333333333336,64.0
2014-11-11,1245881.0,2014-11-11,11,11,2014,43.333333333333336,53.0
2014-11-12,1394203.0,2014-11-12,12,11,2014,60.541666666666664,84.0
2014-11-13,1431349.0,2014-11-13,13,11,2014,66.41666666666667,95.0
2014-11-14,1421351.0,2014-11-14,14,11,2014,61.666666666666664,87.0
2014-11-15,1274535.0,2014-11-15,15,11,2014,43.291666666666664,55.0
2014-11-16,1233932.0,2014-11-16,16,11,2014,37.625,46.0
2014-11-17,1450665.0,2014-11-17,17,11,2014,58.458333333333336,84.0
2014-11-18,1483833.0,2014-11-18,18,11,2014,56.166666666666664,83.0
2014-11-19,1513844.0,2014-11-19,19,11,2014,64.39583333333333,97.0
2014-11-20,1511514.0,2014-11-20,20,11,2014,64.97916666666667,98.0
2014-11-21,1462802.0,2014-11-21,21,11,2014,66.39583333333333,97.0
2014-11-22,1280455.0,2014-11-22,22,11,2014,37.5,48.0
2014-11-23,1187871.0,2014-11-23,23,11,2014,37.270833333333336,44.0
2014-11-24,1383108.0,2014-11-24,24,11,2014,64.02083333333333,88.0
2014-11-25,1438438.0,2014-11-25,25,11,2014,73.39583333333333,105.0
2014-11-26,1433694.0,2014-11-26,26,11,2014,63.5,91.0
2014-11-27,1433987.0,2014-11-27,27,11,2014,53.25,76.0
2014-11-28,1405331.0,2014-11-28,28,11,2014,28.979166666666668,40.0
2014-11-29,1293083.0,2014-11-29,29,11,2014,28.375,36.0
2014-11-30,1286322.0,2014-11-30,30,11,2014,29.270833333333332,37.0
2014-12-01,1545620.0,2014-12-01,1,12,2014,60.125,92.0
2014-12-02,1632421.0,2014-12-02,2,12,2014,72.5625,118.0
2014-12-03,1683581.0,2014-12-03,3,12,2014,75.70833333333333,127.0
2014-12-04,1689590.0,2014-12-04,4,12,2014,80.5625,136.0
2014-12-05,1666292.0,2014-12-05,5,12,2014,80.79166666666667,134.0
2014-12-06,1544575.0,2014-12-06,6,12,2014,70.52083333333333,108.0
2014-12-07,1523532.0,2014-12-07,7,12,2014,61.5625,93.0
2014-12-08,1682117.0,2014-12-08,8,12,2014,75.04166666666667,126.0
2014-12-09,1753430.0,2014-12-09,9,12,2014,77.4375,135.0
2014-12-10,1735819.0,2014-12-10,10,12,2014,76.75,133.0
2014-12-11,1669248.0,2014-12-11,11,12,2014,71.08333333333333,118.0
2014-12-12,1640672.0,2014-12-12,12,12,2014,66.5625,109.0
2014-12-13,1490125.0,2014-12-13,13,12,2014,65.5,97.0
2014-12-14,1474672.0,2014-12-14,14,12,2014,59.291666666666664,87.0
2014-12-15,1632785.0,2014-12-15,15,12,2014,72.3125,118.0
2014-12-16,1607863.0,2014-12-16,16,12,2014,72.39583333333333,116.0
2014-12-17,1633126.0,2014-12-17,17,12,2014,62.708333333333336,102.0
2014-12-18,1537222.0,2014-12-18,18,12,2014,45.833333333333336,70.0
2014-12-19,1491226.0,2014-12-19,19,12,2014,30.729166666666668,45.0
2014-12-20,1394645.0,2014-12-20,20,12,2014,28.479166666666668,39.0
2014-12-21,1387725.0,2014-12-21,21,12,2014,28.958333333333332,40.0
2014-12-22,1538661.0,2014-12-22,22,12,2014,26.604166666666668,40.0
2014-12-23,1551412.0,2014-12-23,23,12,2014,26.770833333333332,41.0
2014-12-24,1470170.0,2014-12-24,24,12,2014,27.895833333333332,41.0
2014-12-25,1314732.0,2014-12-25,25,12,2014,31.4375,41.0
2014-12-26,1498023.0,2014-12-26,26,12,2014,27.8125,41.0
2014-12-27,1507959.0,2014-12-27,27,12,2014,26.229166666666668,39.0
2014-12-28,1568947.0,2014-12-28,28,12,2014,31.458333333333332,49.0
2014-12-29,1792576.0,2014-12-29,29,12,2014,51.125,91.0
2014-12-30,1770442.0,2014-12-30,30,12,2014,58.479166666666664,103.0
2014-12-31,1721096.0,2014-12-31,31,12,2014,60.25,103.0
